"filename","type","name","set","price","back_filename"
"singles_2362.jpg","singles","Eiscue ex #210 - Near Mint","Obsidian Flames","2","singles_2363.jpg"
"singles_2364.jpg","singles","Vespiquen ex #212 - Near Mint","Obsidian Flames","2","singles_2365.jpg"
"singles_2366.jpg","singles","Galarian Slowking VMAX #100 - Near Mint","Chilling Reign","2","singles_2367.jpg"
"singles_2368.jpg","singles","Galarian Slowking VMAX #100 - Near Mint","Chilling Reign","2","singles_2369.jpg"
"singles_2370.jpg","singles","Morpeko VMAX #80 - Near Mint","Sword & Shield","4","singles_2371.jpg"
"singles_2372.jpg","singles","Morpeko VMAX #38 - Near Mint","Shining Fates","3","singles_2373.jpg"
"singles_2374.jpg","singles","Crobat VMAX #45 - Near Mint","Shining Fates","2","singles_2375.jpg"
"singles_2376.jpg","singles","Victini VMAX #22 - Near Mint","Battle Styles","3","singles_2377.jpg"
"singles_2378.jpg","singles","Single Strike Urshifu VMAX #86 - Near Mint","Battle Styles","2","singles_2379.jpg"
"singles_2380.jpg","singles","Ditto VMAX #51 - Near Mint","Shining Fates","5","singles_2381.jpg"
"singles_2382.jpg","singles","Cinderace VMAX #19 - Near Mint","Shining Fates","2","singles_2383.jpg"
"singles_2384.jpg","singles","Rillaboom VMAX #18 - Near Mint","Rebel Clash","2","singles_2385.jpg"
"singles_2386.jpg","singles","Tapu Koko VMAX #51 - Near Mint","Battle Styles","2","singles_2387.jpg"
"singles_2388.jpg","singles","Eternatus VMAX #SWSH045 - Near Mint","SWSH Black Star Promos","3","singles_2389.jpg"
"singles_2390.jpg","singles","Melmetal VMAX #48 - Near Mint","Pokémon GO","2","singles_2391.jpg"
"singles_2392.jpg","singles","Orbeetle VMAX #21 - Near Mint","Vivid Voltage","2","singles_2393.jpg"
"singles_2394.jpg","singles","Anthea & Concordia #254 - Near Mint","Ascended Heroes","2","singles_2395.jpg"
"singles_2396.jpg","singles","Cheren #258 - Near Mint","Ascended Heroes","1","singles_2397.jpg"
"img741.jpg","graded","Pikachu VMAX #188/185 - PSA 10","Vivid Voltage","375",""
"img742.jpg","graded","Moltres & Zapdos & Articuno GX #SM210 - TAG 9","Hidden Fates","170",""
"img745.jpg","graded","Aerodactyl - 1st Edition #1/62 - PSA 4","Fossil","50",""
"img747.jpg","graded","Mr. Mime - 1st Edition #6/64 - PSA 5","Jungle Set","40",""
"img748.jpg","graded","Muk - 1st Edition #13/62 - PSA 4","Fossil","25",""
"img753.jpg","graded","Dark Gyarados - 1st Edition #25/82 - PSA 6","Team Rocket","40",""
"img754.jpg","graded","Dark Vileplume - 1st Edition #30/82 - PSA 6","Team Rocket","20",""
"img755.jpg","graded","Dark Vileplume - 1st Edition #30/82 - PSA 5","Team Rocket","18",""
"img756.jpg","graded","Dark Weezing - 1st Edition #31/82 - PSA 5","Team Rocket","18",""
"singles_2264.jpg","singles","Mega Chandelure ex #115 - Near Mint","Pitch Black","52","singles_2265.jpg"
"singles_2266.jpg","singles","Mega Chandelure ex #115 - Near Mint","Pitch Black","52","singles_2267.jpg"
"singles_2258.jpg","singles","Mega Darkrai ex #101 - Near Mint","Pitch Black","13","singles_2259.jpg"
"singles_2234.jpg","singles","Pikachu #TG05 - Near Mint","Lost Origin Trainer Gallery","50","singles_2235.jpg"
"singles_2208.jpg","singles","Mega Dragonite ex #250/193 - Chinese - Near Mint","","175","singles_2209.jpg"
"singles_2212.jpg","singles","Mega Dragonite ex #246/193 - Chinese - Near Mint","Mega Dream","160","singles_2213.jpg"
"singles_2214.jpg","singles","Mega Dragonite ex #246/193 - Chinese - Near Mint","Mega Dream","160","singles_2215.jpg"
"singles_2216.jpg","singles","Pikachu #081/S-P - Chinese - Near Mint","Lunar New Years","60","singles_2217.jpg"
"singles_2218.jpg","singles","Giratina #058/173 - Japanese - Near Mint","Tag Team All Stars GX","13","singles_2219.jpg"
"singles_2220.jpg","singles","Zeraora GX #051/173 - Japanese - Near Mint","Tag Team All Stars GX","2","singles_2221.jpg"
"img715.jpg","graded","Mega Charizard X ex #223/193 - PSA 10","Mega Dream","120",""
"img714.jpg","graded","Mega Gengar ex #230/193 - PSA 10","Mega Dream","100",""
"img713.jpg","graded","Pikachu ex #001/030 - PSA 10","World Championship 2023","750",""
"img717.jpg","graded","Eevee #BW94 - BGS 9","BW Promos","750",""
"img718.jpg","graded","Greninja ex #132 - BGS 8","SV Promos","100",""
"img720.jpg","graded","Hypno #No. 097 - BGS 9","Fossil","70",""
"img724.jpg","graded","Electrode #2/64 - PSA 7","Jungle Set","35",""
"img725.jpg","graded","Electrode #2/64 - PSA 6","Jungle Set","25",""
"img727.jpg","graded","Electrode #2/64 - PSA 3","Jungle Set","15",""
"img728.jpg","graded","Sabrina's Mr. Mime #No. 122 - PSA 10","Gym 2","200",""
"img729.jpg","graded","Mr. Mime ex #053/082 - PSA 8","Flight of Legends","60",""
"img730.jpg","graded","Mr. Mime #No. 122 - PSA 8","Jungle Set","45",""
"img731.jpg","graded","Sabrina's Mr. Mime 1st Edition #59/132 - PSA 9","Gym Challenge","35",""
"img732.jpg","graded","Mr. Mime #FILE No. 122 - PSA 7","Carddass","30",""
"img733.jpg","graded","Mr. Mime #122 - PSA 6","Scratch Cards","30",""
"img734.jpg","graded","Mr. Mime #122 - PSA 6","Carddass Vending","25",""
"img735.jpg","graded","Mr. Mime #122 - PSA 8","Carddass Vending","50",""
"img737.jpg","graded","Mr. Mime #122 - PSA 8","Topps TV Animation","25",""
"img738.jpg","graded","Mr. Mime #146 - PSA 9","Carddass Vending","30",""
"singles_1982.jpg","singles","Light Ninetales #50 - Lightly Played","Neo Destiny","20","singles_1983.jpg"
"singles_1984.jpg","singles","Light Flareon #46 - Lightly Played","Neo Destiny","25","singles_1985.jpg"
"singles_2002.jpg","singles","Pikachu #70 - Damaged","Neo Genesis","2","singles_2003.jpg"
"singles_2004.jpg","singles","Pikachu #60 - Moderately Played","Jungle","1","singles_2005.jpg"
"singles_2006.jpg","singles","Pikachu #TG05 - Near Mint","Lost Origin Trainer Gallery","55","singles_2007.jpg"
"singles_2008.jpg","singles","Dedenne #TG07 - Near Mint","Brilliant Stars Trainer Gallery","8","singles_2009.jpg"
"singles_2010.jpg","singles","Spiritomb #TG09 - Near Mint","Lost Origin Trainer Gallery","3","singles_2011.jpg"
"singles_2012.jpg","singles","Starmie #119 - Near Mint","Paldean Fates","9","singles_2013.jpg"
"singles_2014.jpg","singles","Torchic #73 - Reverse Holofoil - Lightly Played","Ruby & Sapphire","12","singles_2015.jpg"
"singles_2026.jpg","singles","Koffing #114 - Near Mint","Expedition Base Set","5","singles_2027.jpg"
"singles_2028.jpg","singles","Koffing #114 - Lightly Played","Expedition Base Set","3","singles_2029.jpg"
"singles_2034.jpg","singles","Voltorb #115 - Moderately Played","Aquapolis","3","singles_2035.jpg"
"singles_2038.jpg","singles","Poliwag #125 - Near Mint","Expedition Base Set","15","singles_2039.jpg"
"singles_2040.jpg","singles","Krabby #115 - Near Mint","Expedition Base Set","3","singles_2041.jpg"
"singles_2042.jpg","singles","Goldeen #111 - Near Mint","Expedition Base Set","3","singles_2043.jpg"
"singles_2044.jpg","singles","Numel #69 - Near Mint","Dragon","1","singles_2045.jpg"
"singles_2046.jpg","singles","Numel #69 - Near Mint","Dragon","1","singles_2047.jpg"
"singles_2050.jpg","singles","Power Charge #147 - Lightly Played","Expedition Base Set","1","singles_2051.jpg"
"singles_2052.jpg","singles","Energy Search #153 - Lightly Played","Expedition Base Set","1","singles_2053.jpg"
"singles_2054.jpg","singles","Full Heal #154 - Near Mint","Expedition Base Set","1","singles_2055.jpg"
"singles_2056.jpg","singles","Potion #156 - Lightly Played","Expedition Base Set","1","singles_2057.jpg"
"singles_2064.jpg","singles","Light Dewgong #45 - Lightly Played","Neo Destiny","3","singles_2065.jpg"
"singles_2066.jpg","singles","Light Lanturn #23 - Near Mint","Neo Destiny","10","singles_2067.jpg"
"singles_2068.jpg","singles","Light Sunflora #72 - Damaged","Neo Destiny","1","singles_2069.jpg"
"singles_2070.jpg","singles","Dark Ariados #17 - Moderately Played","Neo Destiny","4","singles_2071.jpg"
"singles_2072.jpg","singles","Dark Octillery #62 - Lightly Played","Neo Destiny","2","singles_2073.jpg"
"singles_2074.jpg","singles","Sabrina's Slowbro #60 - Moderately Played","Gym Heroes","3","singles_2075.jpg"
"singles_2076.jpg","singles","Misty's Psyduck #54 - Lightly Played","Gym Heroes","4","singles_2077.jpg"
"singles_2078.jpg","singles","Haunter #46 - Near Mint","Legendary Collection","7","singles_2079.jpg"
"singles_2080.jpg","singles","Hypno #25 - Lightly Played","Legendary Collection","3","singles_2081.jpg"
"singles_2082.jpg","singles","Magneton #28 - Near Mint","Legendary Collection","4","singles_2083.jpg"
"singles_2084.jpg","singles","Pikachu #86 - Near Mint","Legendary Collection","7","singles_2085.jpg"
"singles_2086.jpg","singles","Eevee #74 - Near Mint","Legendary Collection","5","singles_2087.jpg"
"singles_2088.jpg","singles","Dratini #72 - Lightly Played","Legendary Collection","1","singles_2089.jpg"
"singles_2090.jpg","singles","Brock's Onix #69 - 1st Edition - Near Mint","Gym Heroes","6","singles_2091.jpg"
"singles_2092.jpg","singles","Blaine's Growlithe #35 - 1st Edition - Near Mint","Gym Heroes","20","singles_2093.jpg"
"singles_2094.jpg","singles","Misty's Horsea #86 - 1st Edition - Lightly Played","Gym Heroes","2","singles_2095.jpg"
"singles_2100.jpg","singles","Pokémon Tower #42 - Near Mint","Wizards Black Star Promos","15","singles_2101.jpg"
"singles_2102.jpg","singles","Pikachu V-UNION #SWSH139 - Near Mint","SWSH Black Star Promos","8","singles_2103.jpg"
"singles_2110.jpg","singles","Sonia #203 - Near Mint","Rebel Clash","14","singles_2111.jpg"
"singles_2112.jpg","singles","Kamado #205 - Near Mint","Astral Radiance","5","singles_2113.jpg"
"singles_2114.jpg","singles","Adaman #199 - Near Mint","Astral Radiance","6","singles_2115.jpg"
"singles_2116.jpg","singles","Marnie's Pride #171 - Near Mint","Brilliant Stars","12","singles_2117.jpg"
"singles_2118.jpg","singles","Professor's Research (Professor Oak) #24 - Near Mint","Celebrations","2","singles_2119.jpg"
"singles_2120.jpg","singles","Judge #228 - Near Mint","Paldean Fates","2","singles_2121.jpg"
"singles_2122.jpg","singles","Barry #167 - Near Mint","Brilliant Stars","2","singles_2123.jpg"
"singles_2124.jpg","singles","Drayton #232 - Near Mint","Surging Sparks","2","singles_2125.jpg"
"singles_2128.jpg","singles","Radiant Greninja #46 - Near Mint","Astral Radiance","5","singles_2129.jpg"
"singles_2130.jpg","singles","Kyogre #21 - Near Mint","Shining Fates","4","singles_2131.jpg"
"singles_2132.jpg","singles","Claydol #15 - Near Mint","Celebrations: Classic Collection","1","singles_2133.jpg"
"singles_2136.jpg","singles","Light Toxtricity #SWSH137 - Near Mint","SWSH Black Star Promos","6","singles_2137.jpg"
"singles_2138.jpg","singles","Dark Sylveon V #SWSH134 - Near Mint","SWSH Black Star Promos","8","singles_2139.jpg"
"singles_2144.jpg","singles","Pikachu V #SWSH061 - Near Mint","SWSH Black Star Promos","2","singles_2145.jpg"
"singles_2146.jpg","singles","Pikachu V #SWSH061 - Near Mint","SWSH Black Star Promos","2","singles_2147.jpg"
"singles_2148.jpg","singles","Regieleki V #SWSH280 - Near Mint","SWSH Black Star Promos","1","singles_2149.jpg"
"singles_2150.jpg","singles","Regieleki V #SWSH280 - Near Mint","SWSH Black Star Promos","1","singles_2151.jpg"
"singles_2152.jpg","singles","Grimmsnarl V #SWSH057 - Near Mint","SWSH Black Star Promos","1","singles_2153.jpg"
"singles_2154.jpg","singles","Regidrago V #SWSH281 - Near Mint","SWSH Black Star Promos","1","singles_2155.jpg"
"singles_2156.jpg","singles","Virizion V #SWSH295 - Near Mint","SWSH Black Star Promos","1","singles_2157.jpg"
"singles_2158.jpg","singles","Morpeko V #SWSH056 - Near Mint","SWSH Black Star Promos","2","singles_2159.jpg"
"singles_2160.jpg","singles","Infernape V #SWSH252 - Near Mint","SWSH Black Star Promos","2","singles_2161.jpg"
"singles_2162.jpg","singles","Ice Rider Calyrex V #SWSH130 - Near Mint","SWSH Black Star Promos","1","singles_2163.jpg"
"singles_2164.jpg","singles","Zamazenta V #SWSH019 - Near Mint","SWSH Black Star Promos","1","singles_2165.jpg"
"singles_2166.jpg","singles","Zacian V #SWSH018 - Near Mint","SWSH Black Star Promos","1","singles_2167.jpg"
"singles_2168.jpg","singles","Alolan Exeggutor V #SWSH225 - Near Mint","SWSH Black Star Promos","1","singles_2169.jpg"
"singles_2170.jpg","singles","Hisuian Typhlosion V #169 - Near Mint","Astral Radiance","5","singles_2171.jpg"
"singles_2172.jpg","singles","Hisuian Sneasler V #174 - Near Mint","Astral Radiance","6","singles_2173.jpg"
"singles_2174.jpg","singles","Hisuian Samurott V #176 - Near Mint","Astral Radiance","3","singles_2175.jpg"
"singles_2176.jpg","singles","Toxicroak ex #232 - Near Mint","Scarlet & Violet","2","singles_2177.jpg"
"singles_2178.jpg","singles","Toxtricity V #SV112 - Near Mint","Shining Fates Shiny Vault","2","singles_2179.jpg"
"singles_2180.jpg","singles","Carbink BREAK #51 - Near Mint","Fates Collide","3","singles_2181.jpg"
"singles_2182.jpg","singles","Altaria #74 - Heavily Played","Roaring Skies","1","singles_2183.jpg"
"singles_2184.jpg","singles","Surfing Pikachu V #8 - Near Mint","Celebrations","5","singles_2185.jpg"
"singles_2186.jpg","singles","Pikachu #28 - Near Mint","Shining Legends","12","singles_2187.jpg"
"singles_2188.jpg","singles","Electrike #7 - Lightly Played","McDonald's Collection 2015","2","singles_2189.jpg"
"singles_2190.jpg","singles","Servine #1 - Near Mint","McDonald's Collection 2012","10","singles_2191.jpg"
"singles_2192.jpg","singles","Maractus #2 - Near Mint","McDonald's Collection 2011","6","singles_2193.jpg"
"singles_2194.jpg","singles","Hydreigon C #SWSH138 - Near Mint","SWSH Black Star Promos","1","singles_2195.jpg"
"singles_2196.jpg","singles","Charmander #SWSH232 - Near Mint","SWSH Black Star Promos","15","singles_2197.jpg"
"singles_2198.jpg","singles","Vikavolt #SM208 - Near Mint","SM Black Star Promos","1","singles_2199.jpg"
"singles_2200.jpg","singles","Eevee #SWSH190 - Near Mint","SWSH Black Star Promos","5","singles_2201.jpg"
"singles_2202.jpg","singles","Togetic #SWSH276 - Near Mint","SWSH Black Star Promos","2","singles_2203.jpg"
"singles_2204.jpg","singles","Manaphy #SWSH275 - Near Mint","SWSH Black Star Promos","2","singles_2205.jpg"
"singles_1820.jpg","singles","Rayquaza V #193 - Near Mint","Evolving Skies","85","singles_1821.jpg"
"singles_1824.jpg","singles","Gengar VMAX #157 - Near Mint","Fusion Strike","50","singles_1825.jpg"
"singles_1826.jpg","singles","Charmander #109 - Near Mint","Paldean Fates","60","singles_1827.jpg"
"singles_1828.jpg","singles","Charmeleon #110 - Near Mint","Paldean Fates","18","singles_1829.jpg"
"singles_1830.jpg","singles","Greninja V-UNION #SWSH155 - Near Mint","SWSH Black Star Promos","6","singles_1831.jpg"
"singles_1832.jpg","singles","Greninja V-UNION #SWSH156 - Near Mint","SWSH Black Star Promos","8","singles_1833.jpg"
"singles_1834.jpg","singles","Greninja V-UNION #SWSH157 - Near Mint","SWSH Black Star Promos","12","singles_1835.jpg"
"singles_1836.jpg","singles","Greninja V-UNION #SWSH158 - Near Mint","SWSH Black Star Promos","9","singles_1837.jpg"
"singles_1838.jpg","singles","Swablu #213 - Near Mint","Paradox Rift","30","singles_1839.jpg"
"singles_1840.jpg","singles","Sudowoodo #219 - Near Mint","Paldea Evolved","32","singles_1841.jpg"
"singles_1842.jpg","singles","Iron Jugulis #216 - Near Mint","Paradox Rift","12","singles_1843.jpg"
"singles_1844.jpg","singles","Floragato #197 - Near Mint","Paldea Evolved","22","singles_1845.jpg"
"singles_1846.jpg","singles","Frigibax #208 - Near Mint","Paldea Evolved","25","singles_1847.jpg"
"singles_1848.jpg","singles","Spheal #199 - Near Mint","Surging Sparks","11","singles_1849.jpg"
"singles_1854.jpg","singles","Gulpin #154 - Near Mint","Stellar Crown","14","singles_1855.jpg"
"singles_1856.jpg","singles","Slakoth #212 - Near Mint","Surging Sparks","14","singles_1857.jpg"
"singles_1858.jpg","singles","Joltik #150 - Near Mint","Stellar Crown","8","singles_1859.jpg"
"singles_1860.jpg","singles","Vibrava #206 - Near Mint","Surging Sparks","4","singles_1861.jpg"
"singles_1862.jpg","singles","Snorunt #188 - Near Mint","Paradox Rift","11","singles_1863.jpg"
"singles_1864.jpg","singles","Exeggcute #192 - Near Mint","Surging Sparks","9","singles_1865.jpg"
"singles_1866.jpg","singles","Paldean Wooper #221 - Near Mint","Paldea Evolved","15","singles_1867.jpg"
"singles_1868.jpg","singles","Heliolisk #177 - Near Mint","Twilight Masquerade","5","singles_1869.jpg"
"singles_1870.jpg","singles","Lileep #145 - Near Mint","Stellar Crown","9","singles_1871.jpg"
"singles_1872.jpg","singles","Dolliv #200 - Near Mint","Scarlet & Violet","7","singles_1873.jpg"
"singles_1874.jpg","singles","Wattrel #178 - Near Mint","Twilight Masquerade","5","singles_1875.jpg"
"singles_1876.jpg","singles","Cetitan #201 - Near Mint","Surging Sparks","3","singles_1877.jpg"
"singles_1878.jpg","singles","Cetitan #201 - Near Mint","Surging Sparks","3","singles_1879.jpg"
"singles_1880.jpg","singles","Cutiefly #172 - Near Mint","Temporal Forces","9","singles_1881.jpg"
"singles_1882.jpg","singles","Crabominable #149 - Near Mint","Stellar Crown","3","singles_1883.jpg"
"singles_1884.jpg","singles","Ledian #144 - Near Mint","Stellar Crown","7","singles_1885.jpg"
"singles_1886.jpg","singles","Milcery #152 - Near Mint","Stellar Crown","19","singles_1887.jpg"
"singles_1888.jpg","singles","Appletun #211 - Near Mint","Surging Sparks","8","singles_1889.jpg"
"singles_1890.jpg","singles","Stunfisk #202 - Near Mint","Surging Sparks","3","singles_1891.jpg"
"singles_1892.jpg","singles","Poltchageist #171 - Near Mint","Twilight Masquerade","6","singles_1893.jpg"
"singles_1894.jpg","singles","Wugtrio #224 - Near Mint","Paldean Fates","3","singles_1895.jpg"
"singles_1896.jpg","singles","Varoom #206 - Near Mint","Obsidian Flames","3","singles_1897.jpg"
"singles_1900.jpg","singles","Meowth VMAX #SWSH005 - Near Mint","SWSH Black Star Promos","12","singles_1901.jpg"
"singles_1904.jpg","singles","Dedenne ex #239 - Near Mint","Paldea Evolved","15","singles_1905.jpg"
"singles_1906.jpg","singles","Alcremie V #64 - Near Mint","Shining Fates","7","singles_1907.jpg"
"singles_1908.jpg","singles","Oddish #92 - Near Mint","Paldean Fates","13","singles_1909.jpg"
"singles_1910.jpg","singles","Altaria #TG11 - Near Mint","Silver Tempest Trainer Gallery","7","singles_1911.jpg"
"singles_1914.jpg","singles","Altaria #GG19 - Near Mint","Crown Zenith Galarian Gallery","16","singles_1915.jpg"
"singles_1916.jpg","singles","Altaria #GG19 - Near Mint","Crown Zenith Galarian Gallery","16","singles_1917.jpg"
"singles_1918.jpg","singles","Altaria #GG19 - Near Mint","Crown Zenith Galarian Gallery","16","singles_1919.jpg"
"singles_1920.jpg","singles","Gardevoir #TG05 - Near Mint","Silver Tempest Trainer Gallery","8","singles_1921.jpg"
"singles_1922.jpg","singles","Lapras #GG05 - Near Mint","Crown Zenith Galarian Gallery","30","singles_1923.jpg"
"singles_1924.jpg","singles","Turtwig #GG31 - Near Mint","Crown Zenith Galarian Gallery","12","singles_1925.jpg"
"singles_1926.jpg","singles","Turtwig #GG31 - Near Mint","Crown Zenith Galarian Gallery","12","singles_1927.jpg"
"singles_1928.jpg","singles","Flaaffy #TG03 - Near Mint","Silver Tempest Trainer Gallery","6","singles_1929.jpg"
"singles_1930.jpg","singles","Duskull #GG28 - Near Mint","Crown Zenith Galarian Gallery","6","singles_1931.jpg"
"singles_1932.jpg","singles","Duskull #GG28 - Near Mint","Crown Zenith Galarian Gallery","6","singles_1933.jpg"
"singles_1934.jpg","singles","Poochyena #GG33 - Near Mint","Crown Zenith Galarian Gallery","6","singles_1935.jpg"
"singles_1936.jpg","singles","Miltank #GG24 - Near Mint","Crown Zenith Galarian Gallery","14","singles_1937.jpg"
"singles_1938.jpg","singles","Miltank #GG24 - Near Mint","Crown Zenith Galarian Gallery","14","singles_1939.jpg"
"singles_1940.jpg","singles","Miltank #GG24 - Near Mint","Crown Zenith Galarian Gallery","14","singles_1941.jpg"
"singles_1942.jpg","singles","Bidoof #GG29 - Near Mint","Crown Zenith Galarian Gallery","7","singles_1943.jpg"
"singles_1944.jpg","singles","Spiritomb #TG09 - Near Mint","Lost Origin Trainer Gallery","3","singles_1945.jpg"
"singles_1946.jpg","singles","Smeargle #TG10 - Near Mint","Silver Tempest Trainer Gallery","5","singles_1947.jpg"
"singles_1948.jpg","singles","Dunsparce #GG23 - Near Mint","Crown Zenith Galarian Gallery","4","singles_1949.jpg"
"singles_1950.jpg","singles","Hisuian Voltorb #GG01 - Near Mint","Crown Zenith Galarian Gallery","3","singles_1951.jpg"
"singles_1952.jpg","singles","Hisuian Voltorb #GG01 - Near Mint","Crown Zenith Galarian Gallery","3","singles_1953.jpg"
"singles_1954.jpg","singles","Kricketune #GG02 - Near Mint","Crown Zenith Galarian Gallery","8","singles_1955.jpg"
"singles_1956.jpg","singles","Parasect #TG01 - Near Mint","Lost Origin Trainer Gallery","4","singles_1957.jpg"
"singles_1958.jpg","singles","Paras #GG32 - Near Mint","Crown Zenith Galarian Gallery","9","singles_1959.jpg"
"singles_1960.jpg","singles","Paras #GG32 - Near Mint","Crown Zenith Galarian Gallery","9","singles_1961.jpg"
"singles_1962.jpg","singles","Jynx #TG04 - Near Mint","Silver Tempest Trainer Gallery","3","singles_1963.jpg"
"singles_1964.jpg","singles","Thievul #GG17 - Near Mint","Crown Zenith Galarian Gallery","3","singles_1965.jpg"
"singles_1966.jpg","singles","Thievul #GG17 - Near Mint","Crown Zenith Galarian Gallery","3","singles_1967.jpg"
"singles_1968.jpg","singles","Malamar #TG06 - Near Mint","Silver Tempest Trainer Gallery","2","singles_1969.jpg"
"singles_1970.jpg","singles","Oricorio #GG04 - Near Mint","Crown Zenith Galarian Gallery","4","singles_1971.jpg"
"singles_1972.jpg","singles","Oricorio #GG04 - Near Mint","Crown Zenith Galarian Gallery","4","singles_1973.jpg"
"singles_1974.jpg","singles","Oricorio #GG04 - Near Mint","Crown Zenith Galarian Gallery","4","singles_1975.jpg"
"singles_1976.jpg","singles","Wyrdeer #TG06 - Near Mint","Astral Radiance Trainer Gallery","3","singles_1977.jpg"
"singles_1978.jpg","singles","Castform #TG11 - Near Mint","Lost Origin Trainer Gallery","3","singles_1979.jpg"
"singles_1792.jpg","singles","Milotic ex #237 - Near Mint","Surging Sparks","140","singles_1793.jpg"
"singles_1796.jpg","singles","Iris's Fighting Spirit #292 - Near Mint","Ascended Heroes","38","singles_1797.jpg"
"singles_1802.jpg","singles","Ditto #GG22 - Near Mint","Crown Zenith Galarian Gallery","22","singles_1803.jpg"
"singles_1814.jpg","singles","Cynthia's Spiritomb #244 - Near Mint","Ascended Heroes","12","singles_1815.jpg"
"singles_1816.jpg","singles","Wailord #162 - Near Mint","Journey Together","18","singles_1817.jpg"
"singles_1698.jpg","singles","Mega Zygarde ex #124 - Near Mint","Perfect Order","150","singles_1699.jpg"
"singles_1706.jpg","singles","Meowth ex #121 - Near Mint","Perfect Order","150","singles_1707.jpg"
"singles_1716.jpg","singles","Mega Clefable ex #119 - Near Mint","Perfect Order","65","singles_1717.jpg"
"singles_1720.jpg","singles","Mega Greninja ex #100 - Near Mint","Chaos Rising","18","singles_1721.jpg"
"singles_1728.jpg","singles","Bulbasaur #166/165 - Japanese - Near Mint","151","25","singles_1729.jpg"
"singles_1732.jpg","singles","Blaziken #192 - Near Mint","Destined Rivals","12","singles_1733.jpg"
"singles_1734.jpg","singles","Wailord #162 - Near Mint","Journey Together","18","singles_1735.jpg"
"singles_1736.jpg","singles","Team Rocket's Houndoom #191 - Near Mint","Destined Rivals","18","singles_1737.jpg"
"singles_1740.jpg","singles","Deoxys VSTAR #GG46 - Near Mint","Crown Zenith Galarian Gallery","60","singles_1741.jpg"
"singles_1742.jpg","singles","Galarian Perrserker V #184 - Near Mint","Lost Origin","22","singles_1743.jpg"
"singles_1752.jpg","singles","Mew VMAX #114 - Near Mint","Fusion Strike","20","singles_1753.jpg"
"singles_1754.jpg","singles","Birthday Pikachu #24 - Near Mint","Celebrations: Classic Collection","35","singles_1755.jpg"
"singles_1760.jpg","singles","Charizard #TG03 - Near Mint","Lost Origin Trainer Gallery","35","singles_1761.jpg"
"singles_1762.jpg","singles","Pikachu #TG05 - Near Mint","Lost Origin Trainer Gallery","60","singles_1763.jpg"
"singles_1764.jpg","singles","Pikachu #TG05 - Near Mint","Lost Origin Trainer Gallery","60","singles_1765.jpg"
"singles_1770.jpg","singles","Zekrom #TG05 - Near Mint","Brilliant Stars Trainer Gallery","15","singles_1771.jpg"
"singles_1776.jpg","singles","Jolteon #TG04 - Near Mint","Brilliant Stars Trainer Gallery","20","singles_1777.jpg"
"singles_1778.jpg","singles","Jolteon #TG04 - Near Mint","Brilliant Stars Trainer Gallery","20","singles_1779.jpg"
"singles_1784.jpg","singles","Flareon #TG01 - Near Mint","Brilliant Stars Trainer Gallery","24","singles_1785.jpg"
"singles_1786.jpg","singles","Flareon #TG01 - Near Mint","Brilliant Stars Trainer Gallery","24","singles_1787.jpg"
"singles_1788.jpg","singles","Flareon #TG01 - Near Mint","Brilliant Stars Trainer Gallery","24","singles_1789.jpg"
"singles_1790.jpg","singles","Eevee #TG11 - Near Mint","Brilliant Stars Trainer Gallery","22","singles_1791.jpg"
"sealed_0001.jpg","sealed","Elite Trainer Box","Shining Legends","1200",""
"sealed_0002.jpg","sealed","Ultra Premium Collection Box","Celebrations 25","1300",""
"img709.jpg","graded","Misty's Gyarados #13/132 - 1st Edition - PSA 8","Gym Challenge","600",""
"img710.jpg","graded","Gyarados EX #114/122 - BGS 9","BREAKpoint","200",""
"img711.jpg","graded","Blastoise & Piplup GX #214/236 - CGC 9","Cosmic Eclipse","110",""
"img712.jpg","graded","Trio Birds Booster Pack - PSA 8","Hidden Fates","90",""
"singles_1642.jpg","singles","Squirtle #95 - Reverse Holofoil - Moderately Played","Legendary Collection","450","singles_1643.jpg"
"singles_1646.jpg","singles","Caterpie #69 - Reverse Holofoil - Moderately Played","Legendary Collection","250","singles_1647.jpg"
"singles_1648.jpg","singles","Mega Clefable ex #103 - Near Mint","Perfect Order","7","singles_1649.jpg"
"singles_1652.jpg","singles","Umbreon VMAX #048/069 - Korean - Near Mint","Eevee Heroes","5","singles_1653.jpg"
"singles_1654.jpg","singles","Umbreon VMAX #048/069 - Korean - Near Mint","Eevee Heroes","5","singles_1655.jpg"
"singles_1656.jpg","singles","Umbreon VMAX #048/069 - Korean - Near Mint","Eevee Heroes","5","singles_1657.jpg"
"singles_1658.jpg","singles","Umbreon VMAX #048/069 - Korean - Near Mint","Eevee Heroes","5","singles_1659.jpg"
"singles_1660.jpg","singles","Incineroar GX #082/173 - Near Mint","Tag Team All Stars GX","3","singles_1661.jpg"
"singles_1662.jpg","singles","Incineroar GX #082/173 - Near Mint","Tag Team All Stars GX","3","singles_1663.jpg"
"singles_1664.jpg","singles","Alolan Ninetales GX #068/151 - Chinese - Near Mint","Tag Team All Stars GX","6","singles_1665.jpg"
"singles_1668.jpg","singles","Dragonite GX #112/150 - Chinese - Near Mint","Shining Synergy Shower","5","singles_1669.jpg"
"singles_1670.jpg","singles","Dawn Wings Necrozma GX #049/150 - Chinese - Near Mint","Ultra Shiny","3","singles_1671.jpg"
"singles_1672.jpg","singles","Lunala GX #057/151 - Chinese - Near Mint","Ultra Shiny","3","singles_1673.jpg"
